,Country,Year,C_M2,C_cpi,IV_fdi_outflow,IV_lending,C_gdp,IV_trade_balance,C_REER,DV_VA,DV_nfc_ls,DV_hh_ls,IV_gov_exp,IV_gini,DV_VAplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
12055,Chile,1958,,,,,,,,,,,16.99,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011911852293031489,0.0,0.0,0.0,0.01450151057401805,0.0,0.0,0.0,-0.0327293980128579,0.0,0.0,0.0,0.0,0.0,0.0
12056,Chile,1959,,,,,,,,,,,20.85,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719246615656297,0.0,0.0,0.0,0.011911852293031489,0.0,0.0,0.0,0.01450151057401805,0.0,0.0,0.0,0.0,0.0,0.0
12057,Chile,1960,,,,,,,,,,,19.73,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05371702637889697,0.0,0.0,0.0,0.22719246615656297,0.0,0.0,0.0,0.011911852293031489,0.0,0.0,0.0,0.0,0.0,0.0
12143,Mexico,1950,,,,,,,,,,,8.77547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5552219969589458,0.0,0.0,0.0,-0.05371702637889697,0.0,0.0,0.0,0.22719246615656297,0.0,0.0,0.0,0.0,0.0,0.0
12144,Mexico,1951,,,,,,,,,,,9.33333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06357038426431849,0.0,0.0,0.0,-0.5552219969589458,0.0,0.0,0.0,-0.05371702637889697,0.0,0.0,0.0,0.0,0.0,0.0
12145,Mexico,1952,,,,,,,,,,,9.94049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505288037602885,0.0,0.0,0.0,0.06357038426431849,0.0,0.0,0.0,-0.5552219969589458,0.0,0.0,0.0,0.0,0.0,0.0
12146,Mexico,1953,,,,,,,,,,,8.4785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14707423879506942,0.0,0.0,0.0,0.06505288037602885,0.0,0.0,0.0,0.06357038426431849,0.0,0.0,0.0,0.0,0.0,0.0
12147,Mexico,1954,,,,,,,,,,,9.6167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13424544435926156,0.0,0.0,0.0,-0.14707423879506942,0.0,0.0,0.0,0.06505288037602885,0.0,0.0,0.0,0.0,0.0,0.0
12148,Mexico,1955,,,,,,,,,,,8.14265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15328023126436308,0.0,0.0,0.0,0.13424544435926156,0.0,0.0,0.0,-0.14707423879506942,0.0,0.0,0.0,0.0,0.0,0.0
12149,Mexico,1956,,,,,,,,,,,8.41722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03371998059599779,0.0,0.0,0.0,-0.15328023126436308,0.0,0.0,0.0,0.13424544435926156,0.0,0.0,0.0,0.0,0.0,0.0
12150,Mexico,1957,,,,,,,,,,,8.23292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021895590230503692,0.0,0.0,0.0,0.03371998059599779,0.0,0.0,0.0,-0.15328023126436308,0.0,0.0,0.0,0.0,0.0,0.0
12151,Mexico,1958,,,,,,,,,,,8.76676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064842121628778,0.0,0.0,0.0,-0.021895590230503692,0.0,0.0,0.0,0.03371998059599779,0.0,0.0,0.0,0.0,0.0,0.0
12152,Mexico,1959,,,,,,,,,,,8.07895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07845657916949922,0.0,0.0,0.0,0.064842121628778,0.0,0.0,0.0,-0.021895590230503692,0.0,0.0,0.0,0.0,0.0,0.0
12788,Israel,1950,,,,,,,,,,,18.7886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3256239981680786,0.0,0.0,0.0,-0.07845657916949922,0.0,0.0,0.0,0.064842121628778,0.0,0.0,0.0,0.0,0.0,0.0
12789,Israel,1951,,,,,,,,,,,17.7011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057880842638621255,0.0,0.0,0.0,1.3256239981680786,0.0,0.0,0.0,-0.07845657916949922,0.0,0.0,0.0,0.0,0.0,0.0
12790,Israel,1952,,,,,,,,,,,17.2159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027410725887091703,0.0,0.0,0.0,-0.057880842638621255,0.0,0.0,0.0,1.3256239981680786,0.0,0.0,0.0,0.0,0.0,0.0
12791,Israel,1953,,,,,,,,,,,19.323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239267189051972,0.0,0.0,0.0,-0.027410725887091703,0.0,0.0,0.0,-0.057880842638621255,0.0,0.0,0.0,0.0,0.0,0.0
12792,Israel,1954,,,,,,,,,,,20.236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04724939191636901,0.0,0.0,0.0,0.12239267189051972,0.0,0.0,0.0,-0.027410725887091703,0.0,0.0,0.0,0.0,0.0,0.0
12793,Israel,1955,,,,,,,,,,,23.8598,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17907689266653493,0.0,0.0,0.0,0.04724939191636901,0.0,0.0,0.0,0.12239267189051972,0.0,0.0,0.0,0.0,0.0,0.0
12794,Israel,1956,,,,,,,,,,,25.8813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08472409659762437,0.0,0.0,0.0,0.17907689266653493,0.0,0.0,0.0,0.04724939191636901,0.0,0.0,0.0,0.0,0.0,0.0
12795,Israel,1957,,,,,,,,,,,23.1855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10416014651505134,0.0,0.0,0.0,0.08472409659762437,0.0,0.0,0.0,0.17907689266653493,0.0,0.0,0.0,0.0,0.0,0.0
12796,Israel,1958,,,,,,,,,,,28.7163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2385456427508572,0.0,0.0,0.0,-0.10416014651505134,0.0,0.0,0.0,0.08472409659762437,0.0,0.0,0.0,0.0,0.0,0.0
12797,Israel,1959,,,,,,,,,,,30.0584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673652246285198,0.0,0.0,0.0,0.2385456427508572,0.0,0.0,0.0,-0.10416014651505134,0.0,0.0,0.0,0.0,0.0,0.0
13626,Korea,1950,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673652246285198,0.0,0.0,0.0,0.2385456427508572,0.0,0.0,0.0,0.0,0.0,0.0
13627,Korea,1951,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673652246285198,0.0,0.0,0.0,0.0,0.0,0.0
13628,Korea,1952,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16083,China (People's Republic of),1950,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16084,China (People's Republic of),1951,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16085,China (People's Republic of),1952,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16086,China (People's Republic of),1953,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16087,China (People's Republic of),1954,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16088,China (People's Republic of),1955,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16089,China (People's Republic of),1956,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090,China (People's Republic of),1957,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16091,China (People's Republic of),1958,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16092,China (People's Republic of),1959,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16093,China (People's Republic of),1960,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16094,China (People's Republic of),1961,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16095,China (People's Republic of),1962,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16096,China (People's Republic of),1963,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16097,China (People's Republic of),1964,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16098,China (People's Republic of),1965,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16099,China (People's Republic of),1966,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16100,China (People's Republic of),1967,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16101,China (People's Republic of),1968,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102,China (People's Republic of),1969,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16494,Hungary,1950,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16495,Hungary,1951,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16496,Hungary,1952,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16497,Hungary,1953,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16498,Hungary,1954,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16499,Hungary,1955,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16500,Hungary,1956,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16501,Hungary,1957,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16502,Hungary,1958,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16503,Hungary,1959,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16504,Hungary,1960,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16505,Hungary,1961,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16506,Hungary,1962,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16507,Hungary,1963,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16508,Hungary,1964,,,,,,,,,,7.80970579722054,,,0.0,0.0,-0.7962978149778374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16509,Hungary,1965,,,,,,,,,,8.03302485922153,,,0.0,0.0,0.028595067189402856,0.0,0.0,-0.7962978149778374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16510,Hungary,1966,,,,,,,,,,8.16788299276649,,,0.0,0.0,0.016787964173937464,0.0,0.0,0.028595067189402856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16511,Hungary,1967,,,,,,,,,,8.03375328353427,,,0.0,0.0,-0.016421600229950095,0.0,0.0,0.016787964173937464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16512,Hungary,1968,,,,,,,,,,7.61071902528081,,,0.0,0.0,-0.05265711347154489,0.0,0.0,-0.016421600229950095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16513,Hungary,1969,,,,,,,,,33.9983631506205,7.55200511443031,,,0.0,0.06172935067519525,-0.007714633880907651,0.0,0.0,-0.05265711347154489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16514,Hungary,1970,,,,,,,,,31.950326979906,7.29849334844853,,,0.0,-0.060239258038430665,-0.033568802210868665,0.0,0.06172935067519525,-0.007714633880907651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16515,Hungary,1971,,,,,,,,,35.7487446994589,7.892503826406,,,0.0,0.11888509691753013,0.0813880960902349,0.0,-0.060239258038430665,-0.033568802210868665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16516,Hungary,1972,,,,,,,,,34.9896435586929,8.45415931464546,,,0.0,-0.02123434395103374,0.07116315691356734,0.0,0.11888509691753013,0.0813880960902349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16517,Hungary,1973,,,,,,,,,35.1460311863033,8.90008825210994,,,0.0,0.004469540461253141,0.05274669199715465,0.0,-0.02123434395103374,0.07116315691356734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16518,Hungary,1974,,,,,,,,,39.4532717085104,9.92374625829818,,,0.0,0.1225526859455377,0.11501661300331056,0.0,0.004469540461253141,0.05274669199715465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16519,Hungary,1975,,,,,,,,,39.5778855725665,10.8335670221353,,,0.0,0.003158517878486089,0.09168117968315981,0.0,0.1225526859455377,0.11501661300331056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16520,Hungary,1976,,,,,,,,,42.8863527462491,11.7903872062103,,,0.0,0.08359383342034499,0.08831995797136893,0.0,0.003158517878486089,0.09168117968315981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16521,Hungary,1977,,,,,,,,,45.018949867262,12.568487490823,,,0.0,0.049726707552658844,0.06599446404973497,0.0,0.08359383342034499,0.08831995797136893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16522,Hungary,1978,,,,,,,,,49.4842432946986,13.362736083018,,,0.0,0.09918697438750756,0.06319364941683947,0.0,0.049726707552658844,0.06599446404973497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16523,Hungary,1979,,,,,,,,,51.0642287503051,14.0996535392134,,,0.0,0.03192906166508491,0.055147198269664965,0.0,0.09918697438750756,0.06319364941683947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16524,Hungary,1980,,,,,,,,,50.9393727418086,15.3709656649204,,0.1787640473,0.0,-0.002445077729598677,0.09016619608214316,0.0,0.03192906166508491,0.055147198269664965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16810,Poland,1950,,,,,,,,,,,21.6394,,0.0,0.0,0.0,0.0,-0.002445077729598677,0.09016619608214316,0.0,-0.28008809517472655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16811,Poland,1951,,,,,,,,,,,22.2335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027454550495854768,0.0,0.0,0.0,-0.28008809517472655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16812,Poland,1952,,,,,,,,,,,25.1675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13196302876290278,0.0,0.0,0.0,0.027454550495854768,0.0,0.0,0.0,-0.28008809517472655,0.0,0.0,0.0,0.0,0.0,0.0
16813,Poland,1953,,,,,,,,,,,35.7576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207847422270785,0.0,0.0,0.0,0.13196302876290278,0.0,0.0,0.0,0.027454550495854768,0.0,0.0,0.0,0.0,0.0,0.0
16814,Poland,1954,,,,,,,,,,,39.2157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09670951070541656,0.0,0.0,0.0,0.4207847422270785,0.0,0.0,0.0,0.13196302876290278,0.0,0.0,0.0,0.0,0.0,0.0
16815,Poland,1955,,,,,,,,,,,47.0852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20067217976473706,0.0,0.0,0.0,0.09670951070541656,0.0,0.0,0.0,0.4207847422270785,0.0,0.0,0.0,0.0,0.0,0.0
16816,Poland,1956,,,,,,,,,,,44.0476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0645128405528701,0.0,0.0,0.0,0.20067217976473706,0.0,0.0,0.0,0.09670951070541656,0.0,0.0,0.0,0.0,0.0,0.0
16817,Poland,1957,,,,,,,,,,,39.8671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09490868969024424,0.0,0.0,0.0,-0.0645128405528701,0.0,0.0,0.0,0.20067217976473706,0.0,0.0,0.0,0.0,0.0,0.0
16818,Poland,1958,,,,,,,,,,,39.8754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020819171697961103,0.0,0.0,0.0,-0.09490868969024424,0.0,0.0,0.0,-0.0645128405528701,0.0,0.0,0.0,0.0,0.0,0.0
16819,Poland,1959,,,,,,,,,,,39.4203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011413051655908224,0.0,0.0,0.0,0.00020819171697961103,0.0,0.0,0.0,-0.09490868969024424,0.0,0.0,0.0,0.0,0.0,0.0
16820,Poland,1960,,,,,,,,,,,39.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005588491208844082,0.0,0.0,0.0,-0.011413051655908224,0.0,0.0,0.0,0.00020819171697961103,0.0,0.0,0.0,0.0,0.0,0.0
16821,Poland,1961,,,,,,,,,,,42.8224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09240816326530599,0.0,0.0,0.0,-0.005588491208844082,0.0,0.0,0.0,-0.011413051655908224,0.0,0.0,0.0,0.0,0.0,0.0
16822,Poland,1962,,,,,,,,,,,42.9577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031595613510686515,0.0,0.0,0.0,0.09240816326530599,0.0,0.0,0.0,-0.005588491208844082,0.0,0.0,0.0,0.0,0.0,0.0
16823,Poland,1963,,,,,,,,,,,33.306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2246791611282728,0.0,0.0,0.0,0.0031595613510686515,0.0,0.0,0.0,0.09240816326530599,0.0,0.0,0.0,0.0,0.0,0.0
16824,Poland,1964,,,,,,,,,,,33.5488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007289977781781198,0.0,0.0,0.0,-0.2246791611282728,0.0,0.0,0.0,0.0031595613510686515,0.0,0.0,0.0,0.0,0.0,0.0
16825,Poland,1965,,,,,,,,,,,31.7504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05360549408622661,0.0,0.0,0.0,0.007289977781781198,0.0,0.0,0.0,-0.2246791611282728,0.0,0.0,0.0,0.0,0.0,0.0
16826,Poland,1966,,,,,,,,,,,31.7322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005732211247732044,0.0,0.0,0.0,-0.05360549408622661,0.0,0.0,0.0,0.007289977781781198,0.0,0.0,0.0,0.0,0.0,0.0
16827,Poland,1967,,,,,,,,,,,29.6043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06705806719987895,0.0,0.0,0.0,-0.0005732211247732044,0.0,0.0,0.0,-0.05360549408622661,0.0,0.0,0.0,0.0,0.0,0.0
16828,Poland,1968,,,,,,,,,,,27.3325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07673885212621134,0.0,0.0,0.0,-0.06705806719987895,0.0,0.0,0.0,-0.0005732211247732044,0.0,0.0,0.0,0.0,0.0,0.0
16829,Poland,1969,,,,,,,,,,,26.256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03938534711424124,0.0,0.0,0.0,-0.07673885212621134,0.0,0.0,0.0,-0.06705806719987895,0.0,0.0,0.0,0.0,0.0,0.0
16830,Poland,1970,,,,,,,,,,,25.8288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016270566727605074,0.0,0.0,0.0,-0.03938534711424124,0.0,0.0,0.0,-0.07673885212621134,0.0,0.0,0.0,0.0,0.0,0.0
16831,Poland,1971,,,,,,,,,,,24.1264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0659109211422908,0.0,0.0,0.0,-0.016270566727605074,0.0,0.0,0.0,-0.03938534711424124,0.0,0.0,0.0,0.0,0.0,0.0
16832,Poland,1972,,,,,,,,,,,24.1224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001657934876319045,0.0,0.0,0.0,-0.0659109211422908,0.0,0.0,0.0,-0.016270566727605074,0.0,0.0,0.0,0.0,0.0,0.0
16833,Poland,1973,,,,,,,,,,,24.457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013870924949424657,0.0,0.0,0.0,-0.0001657934876319045,0.0,0.0,0.0,-0.0659109211422908,0.0,0.0,0.0,0.0,0.0,0.0
16834,Poland,1974,,,,,,,,,,,28.6266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17048697714355798,0.0,0.0,0.0,0.013870924949424657,0.0,0.0,0.0,-0.0001657934876319045,0.0,0.0,0.0,0.0,0.0,0.0
16835,Poland,1975,,,,,,,,,,,34.1231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1920067349947252,0.0,0.0,0.0,0.17048697714355798,0.0,0.0,0.0,0.013870924949424657,0.0,0.0,0.0,0.0,0.0,0.0
16908,United States,1800,,,,,,,,,,,2.34989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9311349203325606,0.0,0.0,0.0,0.1920067349947252,0.0,0.0,0.0,0.17048697714355798,0.0,0.0,0.0,0.0,0.0,0.0
16909,United States,1801,,,,,,,,,,,1.77936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24279008804667446,0.0,0.0,0.0,-0.9311349203325606,0.0,0.0,0.0,0.1920067349947252,0.0,0.0,0.0,0.0,0.0,0.0
16910,United States,1802,,,,,,,,,,,1.60449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09827690855138926,0.0,0.0,0.0,-0.24279008804667446,0.0,0.0,0.0,-0.9311349203325606,0.0,0.0,0.0,0.0,0.0,0.0
16911,United States,1803,,,,,,,,,,,1.60902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00282332703849808,0.0,0.0,0.0,-0.09827690855138926,0.0,0.0,0.0,-0.24279008804667446,0.0,0.0,0.0,0.0,0.0,0.0
16912,United States,1804,,,,,,,,,,,1.63277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014760537470012824,0.0,0.0,0.0,0.00282332703849808,0.0,0.0,0.0,-0.09827690855138926,0.0,0.0,0.0,0.0,0.0,0.0
