Country,,Year,DV_VA,DV_domestic_credit,DV_nonfinance,DV_nonfinanceplus,DV_nfc_ls,DV_hh_ls,DV_pvd_ls,IV_lending,IV_gov_exp,IV_trade_balance,IV_fdi_outflow,C_M2,C_m2plus,C_NFL,C_REER,C_cpi,C_cpiplus,C_fdi_inflow,C_gdp,C_gdpplus,DV_VAplus,DV_domestic_creditplus,DV_pvd_lsplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus
Australia,IV_trade_balance,-0.08621315547872983,-0.23634900029332326,-0.10288260815878619,0.5100978568326301,0.13357334810256372,-0.25021639451175176,-0.19604981634180427,-0.22316117276446423,-0.34885508375830315,0.5609545947498659,1.0,-0.026346605286402806,-0.0838115569297285,-0.3966395218583213,,-0.08513790832684516,0.05838541325014704,0.035431918486338844,-0.07308996079169286,-0.26545897790878037,-0.15560959867401675,-0.04864111621066432,-0.44133253741911016,-0.5853598440449741,-0.48667755615683556,-0.3674731996110378,-0.1163352124335073,-0.05735639379061985,-0.2897120079725216,-0.5127239294320676,-0.4759719613718889,-0.2630286518772604,0.03926080001768186,-0.1012123979837591,-0.16495326341202174,0.04913856352643546,0.021624363507677404,0.18530248633725732,-0.23457225434807705,0.38089839563410866,-0.041492102076832786,0.29973942334157866,0.19523057020968423,0.08307848662920377,,0.005029049122711866
Australia,IV_fdi_outflow,-0.16524351750090302,0.07934822065076497,-0.17076736268336143,0.05749022957374691,-0.03906983077096588,-0.03021641931028543,-0.14406351399009695,-0.1361159152433735,0.05930819230217772,-0.09126740039381959,-0.026346605286402806,1.0,-0.18417180662269308,0.11547240406305201,,-0.23442444056518766,0.13419276966747926,0.04007097053646433,0.4829350399689577,-0.14079528556523951,0.2329886653641027,-0.15744861356556805,0.02288950918065474,0.07863689183792867,0.07135703796902255,0.004064764845975848,-0.12691973016170108,0.14599673707123817,0.08305688143361306,0.22620004966385018,0.34407846589090524,0.028264261301619627,-0.2666593376380962,-0.013454049127992971,-0.02064484883748997,0.11476112960377167,-0.23783557328497923,-0.13962516885849094,-0.08010384886693474,0.16351173242716574,-0.04513888306699571,-0.062129598338926756,-0.1672901818705405,0.183791214128473,,0.054212923888729454
Australia,C_M2,0.8725735416140163,0.786611317767792,0.9914851727716851,-0.4291233048482391,-0.20733478168450487,0.7252793822333086,0.9747760475149636,0.9262557501116508,0.28685028448248273,0.3508239026426921,-0.0838115569297285,-0.18417180662269308,1.0,0.2294844540974923,,0.07042028078784578,-0.5148152920802737,-0.03854279839629993,0.531338930104069,0.9460264332488748,-0.23823145519251065,-0.28643690714847675,0.12848015338100452,-0.1709982732853512,-0.28810577574646273,-0.14088083076339036,-0.2558497856740419,-0.2396171369523068,0.161191235948879,-0.0704699362808795,-0.26411989835048855,-0.06932204804426476,-0.2179793946361004,-0.14320297687551675,0.1618367094391329,-0.3124080535897305,-0.20368782988037082,-0.13697940156566124,0.11811032419187602,-0.33147861981423044,-0.22756929758924868,-0.12657894732766467,0.15744220228081104,-0.3387655976627294,,0.06946514847330792
Australia,C_m2plus,0.26680075534205966,-0.202501421099459,0.23712086958507989,-0.17010096858899973,0.034510398609545696,0.43231619682173417,0.14973881026575434,0.29286180757882396,0.2910896119254114,0.15188263411714326,-0.3966395218583213,0.11547240406305201,0.2294844540974923,1.0,,-0.26006427903523355,-0.30748139774942407,-0.008971478825966894,0.1649182084706667,0.28188634355917963,0.27789847756460295,0.01050610223160122,0.7430211391966755,0.05770359700097869,-0.020518875584693695,0.19016800951796478,0.1565660799256129,0.05045616170125659,0.06305558237630796,0.16630191038995762,0.2160112753135996,0.1168459112426751,-0.2401275742112448,-0.44733321610296944,0.14784660711473163,-0.14065705632972775,0.1347883272250475,-0.06073618060406842,-0.0013262259679258958,-0.06828698767643407,-0.27826208779534584,0.04503065232030743,-0.015414577022311539,-0.11387464398887075,,0.16386356300367333
Australia,C_NFL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,C_REER,-0.15870245043361542,0.2260036049147818,0.036849485223847525,-0.3142188707509505,-0.4220688982129392,-0.1307719609552895,0.24833176072619514,-0.09037921842657702,-0.37954234522031205,-0.3791598671349371,-0.08513790832684516,-0.23442444056518766,0.07042028078784578,-0.26006427903523355,,1.0,0.4437850262565283,-0.06938053158707319,-0.07508956895991734,-0.034081270417757624,-0.27781930085455747,-0.10611494232162412,-0.17490364205311976,-0.12924202951855462,0.04892998936434301,-0.47372218851592784,-0.3322191718109603,-0.43760405153800086,-0.19907425382087926,-0.13843837908816037,-0.018671235537369272,-0.45161345376791373,0.10561518333026436,0.4113860686041591,0.09429358652761995,-0.16224715674559007,0.07866937862694605,0.2947269643853929,0.14756466310358282,-0.08460817254532176,-0.06620422166243516,0.2909593403781834,0.19682858903965972,-0.053200773554024035,,0.2413668311878338
Australia,C_cpi,-0.3270806555978554,-0.5552948263691216,-0.4843460703385599,0.047910906527478876,-0.18428010450345383,-0.6404594191910575,-0.6592343382310054,-0.3087694220096872,-0.37624327091020215,-0.00444237742479453,0.05838541325014704,0.13419276966747926,-0.5148152920802737,-0.30748139774942407,,0.4437850262565283,1.0,0.2092873104775905,-0.3272931737741726,-0.37349779294192503,-0.28799504911617824,-0.3114340715542712,-0.09739397624064565,0.18326978408691436,0.5021853900052792,-0.2453243132010734,-0.27604211856131544,-0.03515667329611871,-0.018315765518453802,0.2551717851548044,0.4601958255140747,-0.1227912776091125,0.15478508270552538,0.13843265050794545,0.14622275324507214,0.2282650067535551,0.218104118261838,0.03941685588531617,0.32346601855101687,0.24401052230989656,0.18716174400595292,-0.09605242480013337,0.02883185397583986,0.20546071842509825,,-0.0005166679572755427
Australia,C_cpiplus,-0.02216751530342237,0.1491389014237338,-0.06276636689383563,-0.006140631551296177,-0.13689148231738746,0.002463026815498929,0.05117692246877797,-0.02424671794954362,0.13443371630729187,-0.0024081259988419468,0.035431918486338844,0.04007097053646433,-0.03854279839629993,-0.008971478825966894,,-0.06938053158707319,0.2092873104775905,1.0,0.054115846815261354,-0.12525585335973025,0.022807580789836298,-0.1639643957135036,0.04625114384949647,-0.10403741123484928,0.11512546918405103,-0.050858404777151804,0.05500310095797277,0.21877767347213836,0.01918160777943499,0.09998010606587764,-0.007096092815097204,0.18812273205751084,0.09885252306719898,0.17366103996136406,0.18135106109983118,0.15487409873976002,0.21062082334269205,-0.14138506423012642,-0.10657043376015032,0.07544594777521706,-0.024531657948222596,-0.1657071959128612,-0.21200637496299676,-0.019350170144473364,,-0.05951385620549274
Australia,C_fdi_inflow,0.516924470716719,0.2683760406542672,0.5468234236751915,-0.2659749405801685,-0.12663386207818544,0.48198256267924694,0.5022327666883377,0.5468731736797819,0.17240518062756807,0.08728193904782966,-0.07308996079169286,0.4829350399689577,0.531338930104069,0.1649182084706667,,-0.07508956895991734,-0.3272931737741726,0.054115846815261354,1.0,0.5200671284183214,-0.06288941412097464,-0.26411641435218264,0.14466105225067546,-0.06967662237004597,-0.05389092000424841,-0.18929984461539656,-0.19374462223227923,-0.11570669659613542,0.14673118162660778,-0.004954434492757174,-0.034348538813331116,-0.019424944921847542,-0.3089745269834178,-0.11690196855831218,0.09310247414950783,-0.09103935664480668,-0.1801516837281164,-0.25814018880678613,0.26727653985049316,-0.10924470651867801,-0.15975227880235243,-0.21890551281778617,-0.24784703446129933,-0.1309086058049182,,0.055343623939075576
Australia,C_gdp,0.977490597173139,0.816800160335196,0.969517934176334,-0.41910239781732933,-0.2405590218409615,0.7337331862315813,0.9840526765111494,0.9854315238679805,0.3168454044283897,0.6534363833221369,-0.26545897790878037,-0.14079528556523951,0.9460264332488748,0.28188634355917963,,-0.034081270417757624,-0.37349779294192503,-0.12525585335973025,0.5200671284183214,1.0,-0.2527267270528149,-0.3219409130715047,0.18930391550009668,0.013211096853141579,-0.25049918181042985,-0.056796875404715695,-0.3393858478526608,-0.2864828594431352,0.23504741220123126,0.07907815883338183,-0.19320695159925838,0.009464848899755572,-0.22695079953084143,-0.21280510458889396,0.09081399252005577,-0.3047746336055567,-0.221962931895321,-0.20882757935581267,0.13097866225233226,-0.2940352932383973,-0.22538883091239933,-0.20754274570764816,0.14797881664141693,-0.29661105817263267,,0.08055773714440245
Australia,C_gdpplus,-0.3224217297135815,0.22675916410317626,-0.2748993943933805,0.1551993178689625,0.2157337560310572,-0.10709474322157085,-0.14482485785611665,-0.31135745909164864,0.289209592410869,-0.35856292757295677,-0.15560959867401675,0.2329886653641027,-0.23823145519251065,0.27789847756460295,,-0.27781930085455747,-0.28799504911617824,0.022807580789836298,-0.06288941412097464,-0.2527267270528149,1.0,0.08153378448639396,0.21601400274663596,-0.07622710442892135,-0.05074092852271308,0.2517286513471936,0.25891715117138764,0.13051840920940758,-0.1743845607845442,0.08170621200731061,0.1718066682532773,0.09170548886618429,-0.013064987339970604,-0.22639717680322324,-0.13880856773689576,0.04274572386651168,-0.034481093209492206,-0.14313881827842026,-0.23107139268804774,0.05969794580828047,0.023418851282583527,0.23880330435601985,0.07099732229019429,0.11479078752030088,,0.11393410116920823
