,Country,Year,DV_VA,DV_domestic_credit,DV_nonfinance,DV_nonfinanceplus,DV_nfc_ls,DV_hh_ls,DV_pvd_ls,IV_lending,IV_gov_exp,IV_trade_balance,IV_fdi_outflow,C_M2,C_m2plus,C_NFL,C_REER,C_cpi,C_cpiplus,C_fdi_inflow,C_gdp,C_gdpplus,DV_VAplus,DV_domestic_creditplus,DV_pvd_lsplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus
2202,Turkey,1973,,27.2701831015712,,0.0,,,,,21.7966,,0.307101648351648,25.382417582383198,-1.1395346600896237,3010000.0,108.564,13.938170000000001,-0.10080464998125892,0.307101648351648,136089.826,0.032621769093913455,0.0,-0.022994203023884774,0.0,0.0,0.0,0.0,0.0,0.030743519003932462,0.0,0.0,0.0,0.0,-0.006522422822554441,0.0,0.4591681574239699,0.0,-0.113884019806619,0.0,-0.239683276300093,0.0,0.09121760093787046,0.0,-0.18450935872270224,-0.2070600632244468,-0.02568415883275965
2203,Turkey,1974,,27.828346678482,,0.0,,,,,18.9756,-1874000000.0,0.17977571601452202,23.4175070592729,-1.5024339558685578,13327000.0,121.4154,23.89817,0.5391707671544426,0.17977571601452202,143703.3268,0.05594467289568006,0.0,0.020467907194896773,0.0,0.0,0.0,0.0,0.0,-0.022994203023884774,0.0,0.0,0.0,0.0,-0.12942385509666654,-1.0230805759602382,-0.41460517395637975,0.0,-0.006522422822554441,0.0,0.4591681574239699,0.0,-0.113884019806619,0.0,-0.239683276300093,3.4275747508305647,0.1183762573228695
2204,Turkey,1975,,32.456031587862704,,0.0,,,,,21.9653,-2921000000.0,0.25541234874340696,23.056934533024396,-1.2566620283671894,16731000.0,125.56133,21.22735,-0.11851144240733463,0.25541234874340696,154012.7435,0.07174097447547756,0.0,0.16629392190801684,0.0,0.0,0.0,0.0,0.0,0.020467907194896773,0.0,0.0,0.0,0.0,0.15755496532388968,0.5586979722518677,0.42072775125409656,0.0,-0.12942385509666654,-1.0230805759602382,-0.41460517395637975,0.0,-0.006522422822554441,0.0,0.4591681574239699,0.2554213251294364,0.034146656849131096
2205,Turkey,1976,,36.0059001073742,,0.0,,,,,23.3434,-2849000000.0,0.0195007288629738,22.284742468400804,-1.3223460069115682,19812000.0,132.77407,17.45569,-0.19562477456464714,0.0195007288629738,170124.425,0.10461265174462642,0.0,0.10937469388090593,0.0,0.0,0.0,0.0,0.0,0.16629392190801684,0.0,0.0,0.0,0.0,0.06273986697199674,-0.024649092776446446,-0.9236500155183778,0.0,0.15755496532388968,0.5586979722518677,0.42072775125409656,0.0,-0.12942385509666654,-1.0230805759602382,-0.41460517395637975,0.18414918414918424,0.057443959856111615
2206,Turkey,1977,,39.708618698303596,,0.0,,,,,27.81,-3906000000.0,0.0460147685316671,23.2371485373355,-1.0707888745107952,17702000.0,132.65691999999999,25.98534,0.39786686285034695,0.0460147685316671,175919.8236,0.03406564695222336,0.0,0.10283644013585036,0.0,0.0,0.0,0.0,0.0,0.10937469388090593,0.0,0.0,0.0,0.0,0.19134316337808555,0.3710073710073709,1.3596435217883438,0.0,0.06273986697199674,-0.024649092776446446,-0.9236500155183778,0.0,0.15755496532388968,0.5586979722518677,0.42072775125409656,-0.10650111043811827,-0.0008823258939039125
2207,Turkey,1978,,35.6987737124594,,0.0,,,,,27.6054,-1924000000.0,0.0521896453631709,21.1847777988495,-1.5526929517103039,7428000.0,135.22773,61.897059999999996,0.8679401497547389,0.0521896453631709,178563.9032,0.015030026439839972,0.0,-0.10098172933966854,0.0,0.0,0.0,0.0,0.0,0.10283644013585036,0.0,0.0,0.0,0.0,-0.007357065803667684,-0.5074244751664106,0.1341933694017019,0.0,0.19134316337808555,0.3710073710073709,1.3596435217883438,0.0,0.06273986697199674,-0.024649092776446446,-0.9236500155183778,-0.5803863970172862,0.01937938857618593
2208,Turkey,1979,,32.573139844597804,,0.0,,,,,28.3395,-2247000000.0,0.0838981678125338,19.508872970663397,-1.510085535974253,1826000.0,128.66823,63.54308,0.02624541846780006,0.0838981678125338,177449.3963,-0.0062415016698627035,0.0,-0.08755577693053085,0.0,0.0,0.0,0.0,0.0,-0.10098172933966854,0.0,0.0,0.0,0.0,0.02659262318242095,0.16787941787941785,0.6075634779411418,0.0,-0.007357065803667684,-0.5074244751664106,0.1341933694017019,0.0,0.19134316337808555,0.3710073710073709,1.3596435217883438,-0.7541733979536888,-0.04850706286351192
2209,Turkey,1980,,30.891752380194802,,0.0,,,,,25.4621,-4461000000.0,0.0261668642220778,18.033858448364,-1.4943579365202588,-863000.0,107.20459,94.26086,0.3943479440852134,0.0261668642220778,173106.6677,-0.0244730536736123,0.0,-0.05161883295330705,0.0,0.0,0.0,0.0,0.0,-0.08755577693053085,0.0,0.0,0.0,0.0,-0.10153319571622654,0.9853137516688919,-0.6881116131099987,0.0,0.02659262318242095,0.16787941787941785,0.6075634779411418,0.0,-0.007357065803667684,-0.5074244751664106,0.1341933694017019,-1.472617743702081,-0.1668138280910525
2210,Turkey,1981,,30.485065181622602,,0.0,,,,,23.9944,-3068000000.0,0.133727439564612,22.488355904315902,-0.6032928501209185,-1233000.0,110.93345,37.61479,-0.9186687210369373,0.133727439564612,181513.783,0.04856609749180674,0.0,-0.01316491190162894,0.0,0.0,0.0,0.0,0.0,-0.05161883295330705,0.0,0.0,0.0,0.0,-0.057642535376108084,-0.31226182470298136,4.110564201719746,0.0,-0.10153319571622654,0.9853137516688919,-0.6881116131099987,0.0,0.02659262318242095,0.16787941787941785,0.6075634779411418,0.4287369640787948,0.03478265249650225
2211,Turkey,1982,,33.904424238958505,,0.0,,,,,19.1995,-1741000000.0,0.0852101084615238,25.5955376374831,-0.8251518073427171,,100.76443,29.13751,-0.2553709765552702,0.0852101084615238,187981.7632,0.03563354855537337,0.0,0.11216505646171959,0.0,0.0,0.0,0.0,0.0,-0.01316491190162894,0.0,0.0,0.0,0.0,-0.19983412796319133,-0.432529335071708,-0.3628075977604168,0.0,-0.057642535376108084,-0.31226182470298136,4.110564201719746,0.0,-0.10153319571622654,0.9853137516688919,-0.6881116131099987,0.0,-0.09166775215230383
2212,Turkey,1983,,35.1170015389262,,0.0,,,,,14.8881,-2217000000.0,0.0745805491233874,25.0506982697867,-1.2775709002862727,,96.85199399999999,31.39027,0.07447162472014496,0.0745805491233874,197326.3482,0.04971006144919499,0.0,0.03576457430515401,0.0,0.0,0.0,0.0,0.0,0.11216505646171959,0.0,0.0,0.0,0.0,-0.22455793119612488,0.273406088454911,-0.12474528585931954,0.0,-0.19983412796319133,-0.432529335071708,-0.3628075977604168,0.0,-0.057642535376108084,-0.31226182470298136,4.110564201719746,0.0,-0.0388275505552903
2213,Turkey,1984,,39.606129898941205,,0.0,,,,,14.1159,-1924000000.0,0.188365011751549,25.1328584222466,-1.1930996156671598,,92.119086,48.39233,0.43284335780803374,0.188365011751549,210570.8073,0.06711956725908719,0.0,0.12783347561832503,0.0,0.0,0.0,0.0,0.0,0.03576457430515401,0.0,0.0,0.0,0.0,-0.051866927277490094,-0.13216057735678843,1.5256586866894013,0.0,-0.22455793119612488,0.273406088454911,-0.12474528585931954,0.0,-0.19983412796319133,-0.432529335071708,-0.3628075977604168,0.0,-0.04886742961636903
