,Country,Year,C_M2,C_cpi,DV_domestic_credit,C_fdi_inflow,IV_fdi_outflow,IV_lending,C_gdp,C_NFL,DV_nonfinance,IV_trade_balance,C_REER,DV_VA,DV_pvd_ls,DV_hh_ls,DV_nfc_ls,IV_gov_exp,DV_VAplus,DV_domestic_creditplus,DV_nonfinanceplus,DV_nfc_lsplus,DV_pvd_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
2331,United States,1971,68.6713310726703,4.2927669999999996,72.7315963428768,0.0661029317079452,0.48246555350474296,-5.277889900000001,5359234.8816,,,-5040000000.0,110.66776000000002,,93.015979249517,44.25379902491879,48.76218022459821,32.4688,0.0,0.029927429617092827,0.0,0.013807112314235814,0.011164454636909849,0.008268482868498017,0.0,0.022269373209667487,0.0,0.052975735545852665,0.015196279398671297,-0.023209125334704206,0.1905089823047157,0.00511398110427308,7.262295081967213,-0.2021082804725719,1.9063917858294808,0.03320603606542716,-0.9878457416059125,-0.6938577964579549,0.0,-0.01137075098814233,0.0,0.0,0.0,-0.029006335846544107,-0.2647174541022961,0.03293362377771425,0.049993669910312066
2332,United States,1972,71.03611104596159,3.272278,75.5229808226032,0.0992877860387301,0.5730547020975519,-4.0004691,5641071.436000001,,,-10120000000.0,102.39539,,94.94092447488991,44.985984145159705,49.954940329730206,32.2623,0.0,0.038379254960485776,0.0,0.024460762411322667,0.02069477998193414,0.016545135928976995,0.0,0.029927429617092827,0.0,0.013807112314235814,0.011164454636909849,0.008268482868498017,-0.24203248347412487,-0.006359951707485267,1.007936507936508,0.18776293547746192,0.1905089823047157,0.00511398110427308,7.262295081967213,-0.2021082804725719,1.9063917858294808,0.03320603606542716,-0.9878457416059125,-0.6938577964579549,0.0,-0.07474959283534799,-0.23772289527943158,0.052588953577615616,0.03443620410952564
2333,United States,1973,70.23353837864529,6.17776,77.0863968524796,0.13540286913768698,0.6552656983139891,-2.7416063999999998,5959550.5044,,,-1140000000.0,93.65222,,96.1792224463358,44.8854231210569,51.293799325278904,31.3306,0.0,0.020701196018053425,0.0,0.02680133309561561,0.01304282613946306,-0.0022353856654178106,0.0,0.038379254960485776,0.0,0.024460762411322667,0.02069477998193414,0.016545135928976995,-0.3146787710471255,-0.02887890819935346,-0.8873517786561265,0.14346099231979115,-0.24203248347412487,-0.006359951707485267,1.007936507936508,0.18776293547746192,0.1905089823047157,0.00511398110427308,7.262295081967213,-0.2021082804725719,0.0,-0.08538636358531382,0.8879080567115631,0.056457194703747327,-0.011298094103110778
2334,United States,1974,69.871534768318,11.0548,77.6807919531103,0.22909018193254999,0.333928061799989,-3.3281562000000005,5927336.3610000005,,,-6400000000.0,92.81768199999999,,98.3823279240349,44.9985965574798,53.3837313665551,32.7137,0.0,0.007710765127188379,0.0,0.04074434081248146,0.02290625170034355,0.0025213850857028763,0.0,0.020701196018053425,0.0,0.02680133309561561,0.01304282613946306,-0.0022353856654178106,0.2139438396408766,0.04414534033819972,4.614035087719298,-0.490392885421605,-0.3146787710471255,-0.02887890819935346,-0.8873517786561265,0.14346099231979115,-0.24203248347412487,-0.006359951707485267,1.007936507936508,0.18776293547746192,0.0,-0.00891103275501648,0.7894511926653027,-0.005405465290748923,-0.005154284102498852
2335,United States,1975,70.6022420268454,9.143147,76.227428981117,0.137099799157697,0.81488322183341,-7.261232700000001,5915157.8179,,,9970000000.0,92.184185,,96.04186794903191,44.652076165164004,51.3897917838679,35.1321,0.0,-0.018709425270414082,0.0,-0.03735107178994235,-0.023789434793717756,-0.007700693328805519,0.0,0.007710765127188379,0.0,0.04074434081248146,0.02290625170034355,0.0025213850857028763,1.1817583862199736,0.07392621439947167,-2.5578125,1.4402957254951994,0.2139438396408766,0.04414534033819972,4.614035087719298,-0.490392885421605,-0.3146787710471255,-0.02887890819935346,-0.8873517786561265,0.14346099231979115,0.0,-0.006825175832337549,-0.1729251546839381,-0.002054640121342044,0.01045786758442202
2336,United States,1976,69.9801218311829,5.7448120000000005,75.8222430517153,0.155331555472048,0.6042450886404059,-5.2457068,6233874.7566,,,-6820000000.0,93.479016,,94.66848946120442,44.7858340528185,49.882655408385894,33.9641,0.0,-0.005315487283482523,0.0,-0.029327543918072907,-0.014299789426797993,0.0029955580824447825,0.0,-0.018709425270414082,0.0,-0.03735107178994235,-0.023789434793717756,-0.007700693328805519,-0.27757351723489054,-0.033245948861582386,-1.6840521564694082,-0.2584887350105064,1.1817583862199736,0.07392621439947167,-2.5578125,1.4402957254951994,0.2139438396408766,0.04414534033819972,4.614035087719298,-0.490392885421605,0.0,0.014046129496073645,-0.3716811071723992,0.05388139226573507,-0.008811620959939925
2337,United States,1977,70.5532066560798,6.501684,76.9359206773285,0.140261481987448,0.541832026307674,-3.9695440000000004,6522139.0501,,,-27640000000.0,92.297267,,96.97041351946942,46.47476712288879,50.4956463965807,33.0743,0.0,0.014688006853788238,0.0,0.012288659919490907,0.024315631012664873,0.03771132336350891,0.0,-0.005315487283482523,0.0,-0.029327543918072907,-0.014299789426797993,0.0029955580824447825,-0.2432775693830237,-0.02619825050568103,3.0527859237536656,-0.10329097167039569,-0.27757351723489054,-0.033245948861582386,-1.6840521564694082,-0.2584887350105064,1.1817583862199736,0.07392621439947167,-2.5578125,1.4402957254951994,0.0,-0.012641863923770869,0.131748784816631,0.046241592068368975,0.008189251603182068
2338,United States,1978,69.4992215934775,7.630964,76.3817300483628,0.23388341294583,0.611073571642104,-3.1231218,6883159.1886,,,-30167000000.0,86.613484,,98.3781162377986,47.992666406560495,50.385449831238205,32.2921,0.0,-0.007203275454257474,0.0,-0.0021822983406736274,0.014516827011844535,0.03266071844229068,0.0,0.014688006853788238,0.0,0.012288659919490907,0.024315631012664873,0.03771132336350891,-0.2132290761860809,-0.023649782459492785,0.09142547033285098,0.12779153311825797,-0.2432775693830237,-0.02619825050568103,3.0527859237536656,-0.10329097167039569,-0.27757351723489054,-0.033245948861582386,-1.6840521564694082,-0.2584887350105064,0.0,-0.06158127087338361,0.17369038544475557,0.05535302693285349,-0.01493886830318103
2339,United States,1979,68.29672207644711,11.25447,76.36863071082699,0.306394238418107,0.940877711018089,-2.6214825,7101090.3519,,,-24966700000.0,89.8129,,100.50907291636899,49.362374278020404,51.146698638348894,32.2896,0.0,-0.0001714983089217137,0.0,0.015108504730243055,0.02166088109899844,0.028539941078845166,0.0,-0.007203275454257474,0.0,-0.0021822983406736274,0.014516827011844535,0.03266071844229068,-0.16062111314390615,-7.741831593477411e-05,-0.17238373056651313,0.5397126543858226,-0.2132290761860809,-0.023649782459492785,0.09142547033285098,0.12779153311825797,-0.2432775693830237,-0.02619825050568103,3.0527859237536656,-0.10329097167039569,0.0,0.03693900594046062,0.4748424969636864,0.03166150270953216,-0.017302345112067297
2340,United States,1980,69.5063918577878,13.5492,76.15013017502142,0.585866341978653,0.666361717519328,-4.0484938999999995,7082858.1653,,,-18953000000.0,94.094286,,101.313991233059,49.7038313807495,51.6101598523094,34.2862,0.0,-0.0028611294162512735,0.0,0.009061410145698279,0.008008414497661986,0.006917355733456532,0.0,-0.0001714983089217137,0.0,0.015108504730243055,0.02166088109899844,0.028539941078845166,0.544352823259358,0.06183415093404698,-0.24086883729127195,-0.2917658589251917,-0.16062111314390615,-7.741831593477411e-05,-0.17238373056651313,0.5397126543858226,-0.2132290761860809,-0.023649782459492785,0.09142547033285098,0.12779153311825797,0.0,0.047670056305942676,0.20389498572567177,-0.0025675193099213844,0.017711974228963312
